incident_id,incident_type,facility,department,activity,root_cause,body_part_affected,personnel_id,age_group,experience_years,shift,severity_level,potential_severity,osha_recordable,days_away,risk_score,risk_category,direct_cost_usd,indirect_cost_usd,productivity_loss_usd,total_incident_cost_usd,regulatory_fine_usd,total_cost_with_fines_usd,toolbox_talk_conducted,jsa_completed,ppe_compliant,preventable,corrective_action_status,days_to_close,investigation_quality_score,incident_date,year,month,quarter,week_of_year,day_of_week,hour_of_day,month_name,reported_date,investigation_completed_date,total_hours_worked,is_preventable_cost,is_lti,prevention_score
INC-2024-00389,First Aid,Facility A - Production,HSE Department,Manual Handling/Lifting,Poor Housekeeping,Multiple Areas,EMP-0026,46-55,3,Swing,2,4,0,0,8,Medium,508.0,830.0,615.0,1953.0,0,1953.0,0,0,0,0,Completed,13,6,2024-12-29 10:40:48.124751,2024,12,4,52,Sunday,3,December,2024-12-31 10:40:48.124751,2025-01-13 10:40:48.124751,2500000.0,0.0,0,0.0
INC-2024-00390,Medical Treatment,Facility A - Production,Workshop,Hot Work (Welding/Cutting),Procedural Non-Compliance,Chest/Torso,EMP-0087,26-35,1,Night,3,5,1,0,12,High,4145.0,5778.0,2353.0,12276.0,0,12276.0,1,1,1,1,Completed,4,10,2024-12-29 10:40:48.124751,2024,12,4,52,Sunday,17,December,2024-12-29 10:40:48.124751,2025-01-02 10:40:48.124751,2500000.0,12276.0,0,1.0
INC-2024-00391,First Aid,Facility B - Maintenance,Logistics,Working at Height,Rushing/Time Pressure,Hand/Finger,EMP-0123,36-45,25,Swing,2,2,0,0,4,Low,526.0,1233.0,631.0,2390.0,0,2390.0,0,0,0,0,Completed,27,8,2024-12-29 10:40:48.124751,2024,12,4,52,Sunday,21,December,2024-12-29 10:40:48.124751,2025-01-25 10:40:48.124751,2500000.0,0.0,0,0.0
INC-2024-00392,Medical Treatment,Facility B - Maintenance,Engineering,Equipment Maintenance,Fatigue,Multiple Areas,EMP-0072,46-55,7,Swing,3,3,1,0,6,Medium,6441.0,8558.0,2430.0,17429.0,0,17429.0,0,0,1,0,Completed,22,5,2024-12-30 10:40:48.124751,2024,12,4,1,Monday,19,December,2024-12-31 10:40:48.124751,2025-01-22 10:40:48.124751,2500000.0,0.0,0,0.3333333333333333
INC-2024-00393,Near Miss,Facility B - Maintenance,Maintenance,Equipment Maintenance,Poor Housekeeping,Not Applicable,EMP-0179,56+,24,Night,1,1,0,0,3,Low,118.0,259.0,0.0,377.0,0,377.0,0,1,0,1,Overdue,62,8,2024-12-30 10:40:48.124751,2024,12,4,1,Monday,14,December,2024-12-31 10:40:48.124751,2025-03-03 10:40:48.124751,2500000.0,377.0,0,0.3333333333333333
INC-2024-00394,Near Miss,Facility A - Production,Logistics,Vehicle Operations,Procedural Non-Compliance,Not Applicable,EMP-0019,26-35,0,Day,1,3,0,0,4,Low,70.0,169.0,0.0,239.0,0,239.0,1,1,1,1,In Progress,41,9,2024-12-30 10:40:48.124751,2024,12,4,1,Monday,6,December,2024-12-30 10:40:48.124751,2025-02-09 10:40:48.124751,2500000.0,239.0,0,1.0
INC-2024-00395,First Aid,Facility A - Production,HSE Department,Manual Handling/Lifting,Procedural Non-Compliance,Hand/Finger,EMP-0063,56+,0,Night,2,4,0,0,2,Low,400.0,1289.0,379.0,2068.0,0,2068.0,1,0,1,0,Completed,24,6,2024-12-31 10:40:48.124751,2024,12,4,1,Tuesday,12,December,2025-01-01 10:40:48.124751,2025-01-25 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00396,Near Miss,Facility B - Maintenance,Maintenance,Equipment Maintenance,Communication Breakdown,Not Applicable,EMP-0060,36-45,17,Night,1,3,0,0,1,Low,109.0,207.0,0.0,316.0,0,316.0,1,1,1,1,Completed,14,8,2025-01-02 10:40:48.124751,2025,1,1,1,Thursday,1,January,2025-01-02 10:40:48.124751,2025-01-16 10:40:48.124751,2500000.0,316.0,0,1.0
INC-2025-00397,Restricted Work,Facility B - Maintenance,HSE Department,Vehicle Operations,Environmental Factors,Hand/Finger,EMP-0174,36-45,25,Day,4,4,1,6,20,Critical,13743.0,23904.0,18892.0,56539.0,10000,66539.0,1,1,0,1,Completed,6,10,2025-01-03 10:40:48.124751,2025,1,1,1,Friday,8,January,2025-01-04 10:40:48.124751,2025-01-10 10:40:48.124751,2500000.0,66539.0,0,0.6666666666666666
INC-2025-00398,Lost Time Injury,Facility B - Maintenance,Workshop,Pressure Testing,Equipment Failure,Eye,EMP-0146,26-35,2,Swing,5,5,1,46,20,Critical,42831.0,69097.0,67149.0,179077.0,0,179077.0,1,1,1,1,Completed,15,7,2025-01-03 10:40:48.124751,2025,1,1,1,Friday,4,January,2025-01-04 10:40:48.124751,2025-01-19 10:40:48.124751,2500000.0,179077.0,1,1.0
INC-2025-00399,Lost Time Injury,Facility B - Maintenance,Production Operations,Manual Handling/Lifting,Procedural Non-Compliance,Back,EMP-0101,18-25,15,Swing,5,5,1,23,25,Critical,39164.0,65584.0,45851.0,150599.0,25000,175599.0,1,0,1,0,Completed,23,5,2025-01-03 10:40:48.124751,2025,1,1,1,Friday,0,January,2025-01-05 10:40:48.124751,2025-01-28 10:40:48.124751,2500000.0,0.0,1,0.6666666666666666
INC-2025-00400,Near Miss,Facility A - Production,Production Operations,Manual Handling/Lifting,Inadequate Risk Assessment,Not Applicable,EMP-0098,56+,12,Swing,1,1,0,0,5,Low,72.0,223.0,0.0,295.0,0,295.0,1,1,1,1,Completed,4,10,2025-01-04 10:40:48.124751,2025,1,1,1,Saturday,18,January,2025-01-06 10:40:48.124751,2025-01-10 10:40:48.124751,2500000.0,295.0,0,1.0
INC-2025-00401,Medical Treatment,Facility A - Production,Engineering,Equipment Maintenance,Equipment Failure,Leg/Foot,EMP-0017,46-55,27,Night,3,5,1,0,9,Medium,4160.0,10147.0,3817.0,18124.0,25000,43124.0,1,1,1,1,Pending,60,8,2025-01-04 10:40:48.124751,2025,1,1,1,Saturday,19,January,2025-01-05 10:40:48.124751,2025-03-06 10:40:48.124751,2500000.0,43124.0,0,1.0
INC-2025-00402,First Aid,Facility A - Production,Engineering,Routine Operations,Lack of Training/Competency,Not Applicable,EMP-0019,18-25,5,Night,2,3,0,0,8,Medium,647.0,1185.0,406.0,2238.0,0,2238.0,1,0,1,1,Completed,10,9,2025-01-04 10:40:48.124751,2025,1,1,1,Saturday,18,January,2025-01-04 10:40:48.124751,2025-01-14 10:40:48.124751,2500000.0,2238.0,0,0.6666666666666666
INC-2025-00403,Medical Treatment,Facility A - Production,Workshop,Chemical Handling,Inadequate Risk Assessment,Hand/Finger,EMP-0117,46-55,12,Day,3,5,1,0,3,Low,4647.0,10086.0,2878.0,17611.0,0,17611.0,1,0,1,1,Completed,19,5,2025-01-05 10:40:48.124751,2025,1,1,1,Sunday,21,January,2025-01-05 10:40:48.124751,2025-01-24 10:40:48.124751,2500000.0,17611.0,0,0.6666666666666666
INC-2025-00404,Medical Treatment,Facility B - Maintenance,Engineering,Vehicle Operations,Fatigue,Chest/Torso,EMP-0092,26-35,19,Day,3,3,1,0,3,Low,4255.0,7378.0,2136.0,13769.0,25000,38769.0,1,0,1,0,Overdue,179,9,2025-01-05 10:40:48.124751,2025,1,1,1,Sunday,12,January,2025-01-05 10:40:48.124751,2025-07-03 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00405,Medical Treatment,Facility B - Maintenance,HSE Department,Routine Operations,Communication Breakdown,Eye,EMP-0069,56+,12,Swing,3,5,1,0,15,High,5934.0,6639.0,3545.0,16118.0,5000,21118.0,1,1,0,1,Completed,2,5,2025-01-05 10:40:48.124751,2025,1,1,1,Sunday,5,January,2025-01-06 10:40:48.124751,2025-01-08 10:40:48.124751,2500000.0,21118.0,0,0.6666666666666666
INC-2025-00406,First Aid,Facility B - Maintenance,Maintenance,Manual Handling/Lifting,Communication Breakdown,Hand/Finger,EMP-0032,56+,0,Swing,2,4,0,0,6,Medium,352.0,1005.0,649.0,2006.0,0,2006.0,1,1,1,1,In Progress,20,10,2025-01-05 10:40:48.124751,2025,1,1,1,Sunday,9,January,2025-01-06 10:40:48.124751,2025-01-26 10:40:48.124751,2500000.0,2006.0,0,1.0
INC-2025-00407,Restricted Work,Facility B - Maintenance,Engineering,Hot Work (Welding/Cutting),Lack of Training/Competency,Chest/Torso,EMP-0016,18-25,3,Day,4,5,1,13,20,Critical,15178.0,27727.0,22697.0,65602.0,25000,90602.0,1,1,0,1,Overdue,167,9,2025-01-06 10:40:48.124751,2025,1,1,2,Monday,10,January,2025-01-06 10:40:48.124751,2025-06-22 10:40:48.124751,2500000.0,90602.0,0,0.6666666666666666
INC-2025-00408,Near Miss,Facility A - Production,Maintenance,Housekeeping,Inadequate Risk Assessment,Not Applicable,EMP-0021,46-55,12,Day,1,2,0,0,5,Low,108.0,231.0,0.0,339.0,0,339.0,1,0,1,0,In Progress,29,9,2025-01-07 10:40:48.124751,2025,1,1,2,Tuesday,22,January,2025-01-09 10:40:48.124751,2025-02-07 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00409,Near Miss,Facility B - Maintenance,Engineering,Pressure Testing,Fatigue,Not Applicable,EMP-0067,18-25,15,Night,1,2,0,0,2,Low,91.0,169.0,0.0,260.0,0,260.0,1,1,1,1,Completed,5,9,2025-01-07 10:40:48.124751,2025,1,1,2,Tuesday,15,January,2025-01-09 10:40:48.124751,2025-01-14 10:40:48.124751,2500000.0,260.0,0,1.0
INC-2025-00410,Medical Treatment,Facility B - Maintenance,Logistics,Chemical Handling,Lack of Training/Competency,Head,EMP-0026,26-35,14,Swing,3,4,1,0,15,High,5304.0,9019.0,2671.0,16994.0,0,16994.0,0,1,1,1,In Progress,51,8,2025-01-07 10:40:48.124751,2025,1,1,2,Tuesday,22,January,2025-01-07 10:40:48.124751,2025-02-27 10:40:48.124751,2500000.0,16994.0,0,0.6666666666666666
INC-2025-00411,Lost Time Injury,Facility B - Maintenance,HSE Department,Housekeeping,Equipment Failure,Eye,EMP-0152,26-35,23,Swing,5,5,1,19,20,Critical,48898.0,98133.0,42124.0,189155.0,0,189155.0,1,1,1,1,Completed,1,5,2025-01-07 10:40:48.124751,2025,1,1,2,Tuesday,0,January,2025-01-08 10:40:48.124751,2025-01-09 10:40:48.124751,2500000.0,189155.0,1,1.0
INC-2025-00412,First Aid,Facility B - Maintenance,Engineering,Pressure Testing,Poor Housekeeping,Arm,EMP-0104,26-35,9,Swing,2,3,0,0,2,Low,597.0,842.0,447.0,1886.0,0,1886.0,0,1,0,1,Completed,28,8,2025-01-07 10:40:48.124751,2025,1,1,2,Tuesday,18,January,2025-01-08 10:40:48.124751,2025-02-05 10:40:48.124751,2500000.0,1886.0,0,0.3333333333333333
INC-2025-00413,Near Miss,Facility B - Maintenance,Workshop,Housekeeping,Rushing/Time Pressure,Not Applicable,EMP-0027,56+,13,Night,1,2,0,0,1,Low,111.0,244.0,0.0,355.0,0,355.0,1,1,0,1,In Progress,30,6,2025-01-08 10:40:48.124751,2025,1,1,2,Wednesday,4,January,2025-01-08 10:40:48.124751,2025-02-07 10:40:48.124751,2500000.0,355.0,0,0.6666666666666666
INC-2025-00414,Near Miss,Facility B - Maintenance,Workshop,Routine Operations,Communication Breakdown,Not Applicable,EMP-0083,46-55,14,Night,1,3,0,0,4,Low,92.0,145.0,0.0,237.0,0,237.0,1,1,1,1,Completed,27,9,2025-01-08 10:40:48.124751,2025,1,1,2,Wednesday,5,January,2025-01-10 10:40:48.124751,2025-02-06 10:40:48.124751,2500000.0,237.0,0,1.0
INC-2025-00415,First Aid,Facility A - Production,Engineering,Working at Height,Lack of Training/Competency,Back,EMP-0074,26-35,12,Swing,2,2,0,0,6,Medium,439.0,1207.0,531.0,2177.0,0,2177.0,1,1,1,1,In Progress,44,10,2025-01-09 10:40:48.124751,2025,1,1,2,Thursday,5,January,2025-01-09 10:40:48.124751,2025-02-22 10:40:48.124751,2500000.0,2177.0,0,1.0
INC-2025-00416,Near Miss,Facility B - Maintenance,HSE Department,Routine Operations,Lack of Training/Competency,Not Applicable,EMP-0023,36-45,2,Day,1,1,0,0,1,Low,97.0,178.0,0.0,275.0,0,275.0,1,0,0,1,Completed,16,9,2025-01-09 10:40:48.124751,2025,1,1,2,Thursday,4,January,2025-01-09 10:40:48.124751,2025-01-25 10:40:48.124751,2500000.0,275.0,0,0.3333333333333333
INC-2025-00417,First Aid,Facility A - Production,Logistics,Pressure Testing,Lack of Training/Competency,Leg/Foot,EMP-0025,18-25,27,Night,2,3,0,0,2,Low,546.0,868.0,521.0,1935.0,0,1935.0,0,0,0,1,Overdue,91,8,2025-01-09 10:40:48.124751,2025,1,1,2,Thursday,5,January,2025-01-09 10:40:48.124751,2025-04-10 10:40:48.124751,2500000.0,1935.0,0,0.0
INC-2025-00418,Near Miss,Facility A - Production,HSE Department,Equipment Maintenance,Poor Housekeeping,Not Applicable,EMP-0011,46-55,10,Day,1,1,0,0,1,Low,90.0,238.0,0.0,328.0,0,328.0,0,1,1,0,In Progress,51,5,2025-01-09 10:40:48.124751,2025,1,1,2,Thursday,12,January,2025-01-11 10:40:48.124751,2025-03-03 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00419,Near Miss,Facility A - Production,Maintenance,Housekeeping,Poor Housekeeping,Not Applicable,EMP-0036,26-35,25,Swing,1,2,0,0,3,Low,125.0,173.0,0.0,298.0,0,298.0,1,1,1,1,Completed,3,6,2025-01-09 10:40:48.124751,2025,1,1,2,Thursday,0,January,2025-01-09 10:40:48.124751,2025-01-12 10:40:48.124751,2500000.0,298.0,0,1.0
INC-2025-00420,Near Miss,Facility B - Maintenance,Workshop,Routine Operations,Lack of Training/Competency,Not Applicable,EMP-0054,18-25,19,Day,1,3,0,0,1,Low,102.0,236.0,0.0,338.0,0,338.0,1,0,1,1,Completed,4,10,2025-01-10 10:40:48.124751,2025,1,1,2,Friday,0,January,2025-01-12 10:40:48.124751,2025-01-16 10:40:48.124751,2500000.0,338.0,0,0.6666666666666666
INC-2025-00421,Near Miss,Facility A - Production,Logistics,Working at Height,Lack of Training/Competency,Not Applicable,EMP-0048,36-45,1,Swing,1,3,0,0,4,Low,118.0,180.0,0.0,298.0,0,298.0,1,0,1,1,Completed,15,10,2025-01-10 10:40:48.124751,2025,1,1,2,Friday,13,January,2025-01-11 10:40:48.124751,2025-01-26 10:40:48.124751,2500000.0,298.0,0,0.6666666666666666
INC-2025-00422,First Aid,Facility A - Production,Production Operations,Equipment Maintenance,Lack of Training/Competency,Leg/Foot,EMP-0013,46-55,25,Night,2,4,0,0,10,Medium,552.0,823.0,630.0,2005.0,0,2005.0,0,0,0,1,Completed,11,9,2025-01-11 10:40:48.124751,2025,1,1,2,Saturday,7,January,2025-01-13 10:40:48.124751,2025-01-24 10:40:48.124751,2500000.0,2005.0,0,0.0
INC-2025-00423,Near Miss,Facility A - Production,Workshop,Vehicle Operations,Rushing/Time Pressure,Not Applicable,EMP-0026,26-35,8,Swing,1,1,0,0,1,Low,96.0,253.0,0.0,349.0,0,349.0,1,0,1,0,Completed,29,10,2025-01-11 10:40:48.124751,2025,1,1,2,Saturday,8,January,2025-01-13 10:40:48.124751,2025-02-11 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00424,First Aid,Facility B - Maintenance,Logistics,Routine Operations,Fatigue,Eye,EMP-0014,46-55,1,Day,2,3,0,0,4,Low,563.0,729.0,472.0,1764.0,0,1764.0,1,1,0,1,Pending,63,10,2025-01-11 10:40:48.124751,2025,1,1,2,Saturday,22,January,2025-01-11 10:40:48.124751,2025-03-15 10:40:48.124751,2500000.0,1764.0,0,0.6666666666666666
INC-2025-00425,Near Miss,Facility A - Production,Engineering,Working at Height,Rushing/Time Pressure,Not Applicable,EMP-0128,56+,14,Day,1,1,0,0,4,Low,117.0,181.0,0.0,298.0,0,298.0,1,0,1,1,Completed,9,7,2025-01-11 10:40:48.124751,2025,1,1,2,Saturday,9,January,2025-01-12 10:40:48.124751,2025-01-21 10:40:48.124751,2500000.0,298.0,0,0.6666666666666666
INC-2025-00426,Near Miss,Facility B - Maintenance,HSE Department,Manual Handling/Lifting,Communication Breakdown,Not Applicable,EMP-0155,18-25,19,Day,1,1,0,0,1,Low,99.0,188.0,0.0,287.0,0,287.0,1,0,1,1,Completed,2,6,2025-01-12 10:40:48.124751,2025,1,1,2,Sunday,5,January,2025-01-12 10:40:48.124751,2025-01-14 10:40:48.124751,2500000.0,287.0,0,0.6666666666666666
INC-2025-00427,Near Miss,Facility B - Maintenance,Maintenance,Equipment Maintenance,Poor Housekeeping,Not Applicable,EMP-0041,36-45,21,Night,1,3,0,0,4,Low,105.0,232.0,0.0,337.0,0,337.0,1,1,1,1,Completed,21,6,2025-01-12 10:40:48.124751,2025,1,1,2,Sunday,8,January,2025-01-14 10:40:48.124751,2025-02-04 10:40:48.124751,2500000.0,337.0,0,1.0
INC-2025-00428,Medical Treatment,Facility B - Maintenance,Maintenance,Pressure Testing,Equipment Failure,Chest/Torso,EMP-0108,56+,14,Night,3,4,1,0,12,High,6280.0,8954.0,2563.0,17797.0,0,17797.0,0,1,0,1,Completed,6,9,2025-01-12 10:40:48.124751,2025,1,1,2,Sunday,17,January,2025-01-14 10:40:48.124751,2025-01-20 10:40:48.124751,2500000.0,17797.0,0,0.3333333333333333
INC-2025-00429,Near Miss,Facility A - Production,Logistics,Manual Handling/Lifting,Inadequate PPE,Not Applicable,EMP-0030,46-55,6,Day,1,1,0,0,1,Low,105.0,229.0,0.0,334.0,0,334.0,0,1,0,1,Pending,22,6,2025-01-13 10:40:48.124751,2025,1,1,3,Monday,14,January,2025-01-13 10:40:48.124751,2025-02-04 10:40:48.124751,2500000.0,334.0,0,0.3333333333333333
INC-2025-00430,Medical Treatment,Facility B - Maintenance,HSE Department,Housekeeping,Lack of Training/Competency,Chest/Torso,EMP-0116,26-35,8,Day,3,3,1,0,9,Medium,5197.0,7101.0,2421.0,14719.0,10000,24719.0,1,1,1,1,Completed,1,10,2025-01-13 10:40:48.124751,2025,1,1,3,Monday,3,January,2025-01-14 10:40:48.124751,2025-01-15 10:40:48.124751,2500000.0,24719.0,0,1.0
INC-2025-00431,First Aid,Facility A - Production,Production Operations,Manual Handling/Lifting,Procedural Non-Compliance,Multiple Areas,EMP-0001,18-25,14,Night,2,4,0,0,10,Medium,487.0,1042.0,558.0,2087.0,0,2087.0,1,1,1,1,Completed,10,10,2025-01-13 10:40:48.124751,2025,1,1,3,Monday,1,January,2025-01-15 10:40:48.124751,2025-01-25 10:40:48.124751,2500000.0,2087.0,0,1.0
INC-2025-00432,Lost Time Injury,Facility B - Maintenance,Maintenance,Working at Height,Inadequate Risk Assessment,Back,EMP-0121,26-35,22,Swing,5,5,1,10,10,Medium,44224.0,60865.0,32655.0,137744.0,25000,162744.0,1,1,1,1,In Progress,42,8,2025-01-13 10:40:48.124751,2025,1,1,3,Monday,5,January,2025-01-15 10:40:48.124751,2025-02-26 10:40:48.124751,2500000.0,162744.0,1,1.0
INC-2025-00433,Medical Treatment,Facility B - Maintenance,HSE Department,Equipment Maintenance,Equipment Failure,Back,EMP-0126,56+,29,Night,3,5,1,0,6,Medium,4577.0,9045.0,3200.0,16822.0,0,16822.0,1,0,1,0,Pending,23,5,2025-01-13 10:40:48.124751,2025,1,1,3,Monday,16,January,2025-01-15 10:40:48.124751,2025-02-07 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00434,Medical Treatment,Facility B - Maintenance,Workshop,Pressure Testing,Equipment Failure,Leg/Foot,EMP-0084,56+,27,Swing,3,4,1,0,6,Medium,3743.0,8753.0,3277.0,15773.0,0,15773.0,1,1,1,0,Overdue,67,7,2025-01-13 10:40:48.124751,2025,1,1,3,Monday,6,January,2025-01-14 10:40:48.124751,2025-03-22 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-00435,Equipment Damage,Facility B - Maintenance,Engineering,Confined Space Entry,Fatigue,Not Applicable,EMP-0082,18-25,10,Night,2,3,0,0,4,Low,10059.0,9492.0,4811.0,24362.0,0,24362.0,1,1,1,1,Completed,14,6,2025-01-14 10:40:48.124751,2025,1,1,3,Tuesday,22,January,2025-01-14 10:40:48.124751,2025-01-28 10:40:48.124751,2500000.0,24362.0,0,1.0
INC-2025-00436,Medical Treatment,Facility A - Production,Production Operations,Confined Space Entry,Environmental Factors,Eye,EMP-0103,36-45,2,Day,3,5,1,0,12,High,4378.0,6437.0,3525.0,14340.0,0,14340.0,0,1,1,1,In Progress,56,6,2025-01-15 10:40:48.124751,2025,1,1,3,Wednesday,22,January,2025-01-16 10:40:48.124751,2025-03-13 10:40:48.124751,2500000.0,14340.0,0,0.6666666666666666
INC-2025-00437,Restricted Work,Facility B - Maintenance,Logistics,Vehicle Operations,Environmental Factors,Leg/Foot,EMP-0101,18-25,28,Night,4,4,1,4,16,Critical,12174.0,31143.0,15967.0,59284.0,25000,84284.0,1,0,1,1,Completed,16,9,2025-01-15 10:40:48.124751,2025,1,1,3,Wednesday,19,January,2025-01-16 10:40:48.124751,2025-02-01 10:40:48.124751,2500000.0,84284.0,0,0.6666666666666666
INC-2025-00438,Medical Treatment,Facility B - Maintenance,Engineering,Manual Handling/Lifting,Lack of Training/Competency,Not Applicable,EMP-0068,46-55,26,Day,3,4,1,0,6,Medium,4962.0,6263.0,3312.0,14537.0,5000,19537.0,0,1,1,1,Completed,16,6,2025-01-15 10:40:48.124751,2025,1,1,3,Wednesday,14,January,2025-01-17 10:40:48.124751,2025-02-02 10:40:48.124751,2500000.0,19537.0,0,0.6666666666666666
INC-2025-00439,Near Miss,Facility B - Maintenance,HSE Department,Routine Operations,Rushing/Time Pressure,Not Applicable,EMP-0165,46-55,5,Day,1,1,0,0,5,Low,75.0,211.0,0.0,286.0,0,286.0,0,0,1,0,Pending,76,9,2025-01-16 10:40:48.124751,2025,1,1,3,Thursday,23,January,2025-01-17 10:40:48.124751,2025-04-03 10:40:48.124751,2500000.0,0.0,0,0.3333333333333333
INC-2025-00440,Restricted Work,Facility B - Maintenance,Engineering,Hot Work (Welding/Cutting),Rushing/Time Pressure,Arm,EMP-0047,56+,24,Day,4,5,1,10,12,High,14894.0,21383.0,21527.0,57804.0,25000,82804.0,1,1,0,1,Completed,24,6,2025-01-17 10:40:48.124751,2025,1,1,3,Friday,20,January,2025-01-19 10:40:48.124751,2025-02-12 10:40:48.124751,2500000.0,82804.0,0,0.6666666666666666
INC-2025-00441,Medical Treatment,Facility A - Production,Maintenance,Hot Work (Welding/Cutting),Poor Housekeeping,Head,EMP-0008,56+,18,Swing,3,4,1,0,9,Medium,4862.0,9446.0,3489.0,17797.0,5000,22797.0,1,1,1,1,Pending,79,9,2025-01-17 10:40:48.124751,2025,1,1,3,Friday,1,January,2025-01-18 10:40:48.124751,2025-04-07 10:40:48.124751,2500000.0,22797.0,0,1.0
INC-2025-00442,Near Miss,Facility A - Production,HSE Department,Pressure Testing,Rushing/Time Pressure,Not Applicable,EMP-0125,46-55,28,Day,1,2,0,0,4,Low,107.0,252.0,0.0,359.0,0,359.0,1,0,1,1,Completed,10,9,2025-01-17 10:40:48.124751,2025,1,1,3,Friday,20,January,2025-01-18 10:40:48.124751,2025-01-28 10:40:48.124751,2500000.0,359.0,0,0.6666666666666666
INC-2025-00443,First Aid,Facility A - Production,Production Operations,Vehicle Operations,Communication Breakdown,Arm,EMP-0101,46-55,6,Day,2,2,0,0,6,Medium,437.0,1012.0,467.0,1916.0,0,1916.0,1,1,0,0,In Progress,15,6,2025-01-17 10:40:48.124751,2025,1,1,3,Friday,11,January,2025-01-17 10:40:48.124751,2025-02-01 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00444,Near Miss,Facility A - Production,Engineering,Chemical Handling,Communication Breakdown,Not Applicable,EMP-0033,56+,12,Night,1,1,0,0,5,Low,97.0,174.0,0.0,271.0,0,271.0,1,0,1,1,Completed,14,8,2025-01-17 10:40:48.124751,2025,1,1,3,Friday,9,January,2025-01-18 10:40:48.124751,2025-02-01 10:40:48.124751,2500000.0,271.0,0,0.6666666666666666
INC-2025-00445,Near Miss,Facility B - Maintenance,Maintenance,Routine Operations,Fatigue,Not Applicable,EMP-0009,46-55,18,Night,1,1,0,0,2,Low,108.0,258.0,0.0,366.0,0,366.0,0,1,0,1,In Progress,30,8,2025-01-18 10:40:48.124751,2025,1,1,3,Saturday,16,January,2025-01-18 10:40:48.124751,2025-02-17 10:40:48.124751,2500000.0,366.0,0,0.3333333333333333
INC-2025-00446,Near Miss,Facility A - Production,Maintenance,Equipment Maintenance,Rushing/Time Pressure,Not Applicable,EMP-0177,18-25,12,Night,1,2,0,0,2,Low,112.0,147.0,0.0,259.0,0,259.0,1,0,1,0,Completed,1,9,2025-01-18 10:40:48.124751,2025,1,1,3,Saturday,17,January,2025-01-20 10:40:48.124751,2025-01-21 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00447,Near Miss,Facility A - Production,Workshop,Housekeeping,Poor Housekeeping,Not Applicable,EMP-0144,26-35,12,Day,1,3,0,0,4,Low,124.0,253.0,0.0,377.0,0,377.0,1,1,0,1,Pending,57,9,2025-01-18 10:40:48.124751,2025,1,1,3,Saturday,15,January,2025-01-20 10:40:48.124751,2025-03-18 10:40:48.124751,2500000.0,377.0,0,0.6666666666666666
INC-2025-00448,Near Miss,Facility B - Maintenance,Workshop,Hot Work (Welding/Cutting),Inadequate PPE,Not Applicable,EMP-0090,26-35,3,Day,1,3,0,0,1,Low,85.0,179.0,0.0,264.0,0,264.0,0,1,1,1,Completed,28,6,2025-01-19 10:40:48.124751,2025,1,1,3,Sunday,9,January,2025-01-19 10:40:48.124751,2025-02-16 10:40:48.124751,2500000.0,264.0,0,0.6666666666666666
INC-2025-00449,Near Miss,Facility B - Maintenance,Maintenance,Hot Work (Welding/Cutting),Environmental Factors,Not Applicable,EMP-0013,36-45,22,Day,1,3,0,0,5,Low,98.0,245.0,0.0,343.0,0,343.0,1,1,1,0,Completed,14,6,2025-01-20 10:40:48.124751,2025,1,1,4,Monday,7,January,2025-01-22 10:40:48.124751,2025-02-05 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-00450,Near Miss,Facility A - Production,Workshop,Working at Height,Poor Housekeeping,Not Applicable,EMP-0087,46-55,26,Night,1,1,0,0,4,Low,102.0,251.0,0.0,353.0,0,353.0,1,1,0,0,Completed,22,6,2025-01-20 10:40:48.124751,2025,1,1,4,Monday,20,January,2025-01-22 10:40:48.124751,2025-02-13 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
